match_id,player_id,match_date,kills,deaths,assists,accuracy,headshot_rate,avg_reaction_time_ms,shots_fired,damage_dealt,movement_speed_avg,play_duration_seconds,is_cheater
39dd11e1-e222-c775-8f24-da7ea2e768d7,player_0358,2025-02-03,17,10,1,0.1418,0.0672,205.7,242,1857,4.74,2062,False
f8ef6c71-2b9f-ff6a-e666-a9b49e5364dc,player_0488,2025-02-03,7,0,8,0.2177,0.1164,159.1,155,387,4.13,1877,False
1093a05b-f26b-3379-ab32-dc3a03a4bf4b,player_0388,2025-02-03,13,6,2,0.3107,0.2537,260.2,346,1755,3.95,1438,False
f1624df9-21e1-0ae8-5795-bee7b510561a,player_0416,2025-02-03,8,14,0,0.2756,0.1005,180.7,453,1576,4.9,2449,False
a3aa1839-bc35-bc9a-521a-21a4254c5028,player_0553,2025-02-03,18,7,2,0.1901,0.2581,120.6,182,272,4.95,1251,False
89939c6e-7586-3743-9174-dc0beeb74413,player_0277,2025-02-03,21,11,0,0.3827,0.2868,217.9,377,1206,8.02,1246,False
e63f6d3a-cfca-e6b9-75a8-c1d7ab5eebe9,player_0081,2025-02-03,0,6,7,0.093,0.0506,293.7,468,611,4.64,2575,False
24e1d1d9-03f1-0ab7-65b6-3378a5dfc68a,player_0095,2025-02-03,24,7,3,0.7939,0.8498,79.0,252,3404,7.58,2778,True
38e2aae3-633a-d91a-d27e-be781e2cebca,player_0586,2025-02-03,0,14,6,0.2515,0.145,232.9,274,661,4.14,912,False
3f0bdbda-ef9e-83f4-1d8e-ddbcb45c25af,player_0104,2025-02-03,20,1,9,0.6455,0.4878,96.4,217,3618,7.92,1065,True
50e04efe-4797-222c-fe50-fbba2ede3ede,player_0499,2025-02-03,20,4,6,0.3334,0.3428,220.8,407,990,4.29,1918,False
79a6470c-1c16-e6a2-6439-a29b4ab1ab59,player_0339,2025-02-03,0,14,6,0.3284,0.1043,191.5,330,1795,3.79,1748,False
26618449-e08f-6d7b-bb28-7a6d1a07657b,player_0126,2025-02-03,7,10,4,0.2757,0.1784,125.1,15,626,4.1,2299,False
07e53b1e-5bfb-c0fe-49c7-f370f785e007,player_0049,2025-02-03,0,7,3,0.319,0.2251,222.7,451,1810,5.96,389,False
4324805c-74ec-7d15-f1d5-892bb13b482c,player_0134,2025-02-03,14,0,2,0.1922,0.264,232.8,268,1137,5.42,2620,False
1b60a402-cb9c-a88c-a238-f54ba05a582f,player_0253,2025-02-03,7,8,3,0.4289,0.0986,150.6,470,1130,5.59,2396,False
3555f415-f3ec-9d12-7839-35b328b68bfe,player_0742,2025-02-03,15,18,3,0.3082,0.1605,150.8,351,1512,7.56,1975,False
937bc3d1-dcce-49fe-8185-c57ba8e42dae,player_0468,2025-02-03,15,9,8,0.3116,0.1615,227.8,289,1240,3.63,1562,False
3c838695-f9a9-60b1-0e40-b45c91de7297,player_0235,2025-02-03,8,3,6,0.4051,0.1856,246.4,156,1579,4.09,2438,False
2b3b61b0-eb10-e79d-7a5d-478cd336aae0,player_0335,2025-02-03,16,11,3,0.3129,0.2182,231.8,336,1735,6.39,2174,False
f3fb6e3e-a445-2061-c23e-c6ef24ac36be,player_0501,2025-02-03,3,12,5,0.4356,0.125,284.7,232,719,5.75,1709,False
a1a0c5de-9501-0ff8-191f-f163d49981fc,player_0462,2025-02-03,4,3,6,0.4732,0.2426,228.0,175,1011,7.2,2181,False
e663074d-bedc-140f-bf1e-2b914c980eec,player_0640,2025-02-03,1,4,2,0.1908,0.2854,272.7,121,469,6.83,2585,False
464a867c-5c4b-bec1-8075-f90ee953dea6,player_0097,2025-02-03,7,2,3,0.2753,0.2215,191.0,378,1026,5.49,1850,False
ba2bc5e6-b95d-cbfe-af77-cf11b4a5a809,player_0152,2025-02-03,9,0,5,0.1172,0.1356,196.6,138,554,5.7,1341,False
7852a230-2c8c-6428-ce63-27b315396ff6,player_0241,2025-02-03,6,1,0,0.3093,0.2608,152.5,238,1577,7.77,1729,False
c51de45f-0f5b-0f76-4300-0b4c993263d6,player_0288,2025-02-03,13,7,6,0.2482,0.1084,187.7,385,1731,9.13,233,False
c21a31b8-0d42-2811-42ab-f5ddab7d0879,player_0141,2025-02-03,15,8,4,0.2589,0.1386,210.4,168,706,5.15,1572,False
a1753ba1-caa7-c04f-c2de-d34aa46d87b8,player_0217,2025-02-03,9,11,5,0.4291,0.2336,113.4,336,1751,5.88,1610,False
c565566a-cb5c-f473-2dd7-549e386eaf14,player_0367,2025-02-03,4,12,3,0.4614,0.1713,287.4,409,639,4.31,335,False
7f328d47-8d2a-09fd-a59e-98e97631148e,player_0287,2025-02-03,9,5,4,0.3796,0.1271,291.3,470,605,4.57,1806,False
60ff2410-ff74-1e8d-e93a-9be51a3d31c7,player_0551,2025-02-03,13,9,0,0.3234,0.2401,191.2,259,529,2.27,2004,False
14b46725-af1f-d21e-9e26-b61de7a4e064,player_0788,2025-02-03,13,12,0,0.1616,0.3241,183.1,336,1432,5.44,2325,False
980ad348-a866-aa2e-98bc-3897e37b9de3,player_0094,2025-02-03,10,3,5,0.2982,0.288,318.1,446,284,4.35,2270,False
2b8f9684-e191-881d-2915-27388ebc9790,player_0417,2025-02-03,3,9,3,0.2095,0.1898,362.1,327,1529,5.21,1299,False
12ddedc0-4630-cd47-4c3d-afd641be7687,player_0783,2025-02-03,0,15,5,0.1278,0.2686,228.7,263,147,4.22,1812,False
6604e47e-1758-f357-5cfb-23cff3e2bc8e,player_0572,2025-02-03,8,6,5,0.3913,0.2935,116.2,155,1326,5.73,3711,False
b5c6e8f9-6687-70b4-cf8e-41b288eb79b0,player_0427,2025-02-03,4,1,4,0.3567,0.2284,245.7,436,1847,5.66,1373,False
1e7498ae-826a-4457-6426-248d096c2999,player_0371,2025-02-03,10,2,3,0.3354,0.219,172.3,421,1136,8.03,2408,False
a85a513f-2cd3-bb2d-e898-3e902a5117b0,player_0260,2025-02-03,11,6,9,0.1498,0.0963,230.7,274,1322,6.29,3413,False
bc951432-b554-7345-789d-55f9a13ab5bb,player_0506,2025-02-03,4,6,2,0.2663,0.1812,166.1,314,1291,5.63,2446,False
3c77b9fc-598d-32a8-fc4b-f5998375b370,player_0678,2025-02-03,10,11,2,0.5031,0.2033,240.2,495,1373,5.82,1345,False
8d296b30-c696-af69-6729-929356155253,player_0361,2025-02-03,10,6,3,0.3235,0.1793,235.1,369,1928,5.6,313,False
75465329-d8cd-c175-2d71-2b281f2cda25,player_0564,2025-02-03,8,2,2,0.2645,0.2202,330.2,366,1172,6.22,436,False
716f1405-defb-a82f-1021-732f467b4045,player_0636,2025-02-03,8,3,6,0.3187,0.2126,293.7,244,1582,4.62,1770,False
826fe554-2b48-20ca-2011-9afdcf2a5136,player_0261,2025-02-03,18,7,0,0.5258,0.1978,213.9,448,2026,4.24,1688,False
4fd74822-1381-427a-8458-d5588f7ff209,player_0418,2025-02-03,6,6,5,0.3691,0.1997,197.9,438,519,5.46,1396,False
dae4e4a9-1ec9-5c5b-7d0e-01f4d6bcb21c,player_0277,2025-02-03,13,4,8,0.3804,0.1608,231.2,314,1159,5.44,2521,False
46e15af8-83ad-63ff-e790-f3122abb866b,player_0725,2025-02-03,12,7,1,0.3217,0.1732,266.1,159,1358,4.7,1773,False
2b99b45d-7c2c-6735-cc06-701e260ce93b,player_0488,2025-02-03,10,3,7,0.3928,0.0775,337.6,449,1792,5.35,1576,False
e41d1121-e363-ea65-8a00-731bb44c6cd7,player_0425,2025-02-03,12,6,2,0.3451,0.3031,238.0,223,1659,5.61,1194,False
8e059bb1-61c0-2fdb-afae-96871df413ab,player_0141,2025-02-03,0,8,1,0.3954,0.1286,333.0,180,721,5.94,1439,False
7247ac8a-7084-dacc-3f66-992166da686e,player_0477,2025-02-03,1,6,6,0.2457,0.2621,232.5,231,590,7.5,452,False
1daf5b85-afc7-3803-66b4-2f5803d195f1,player_0199,2025-02-03,7,0,5,0.2875,0.234,275.2,301,1756,5.66,2079,False
ea624b1e-875f-d7d3-36e2-bf034664a6d0,player_0468,2025-02-03,2,7,5,0.3144,0.0854,254.5,409,1466,5.94,1586,False
1f48ab24-98aa-6217-457e-7b014ea0705d,player_0472,2025-02-03,13,11,5,0.269,0.1574,257.2,72,2175,3.19,986,False
8de92d6c-8be4-d377-f2ee-2d3a0f6cdc62,player_0563,2025-02-03,10,6,2,0.3991,0.1507,222.3,343,2259,5.33,2662,False
91cd8993-d7c6-c43a-4eeb-3af7f768661a,player_0460,2025-02-03,3,11,9,0.1947,0.2465,114.1,388,1096,6.13,1887,False
b72268a7-59a6-4054-a144-ca346f4e1c5c,player_0063,2025-02-03,14,5,6,0.3428,0.1594,302.3,266,1677,5.04,2392,False
04a6b5ab-611a-0625-e750-58fed7b80051,player_0539,2025-02-03,15,1,0,0.3804,0.3398,233.9,403,1056,5.81,2508,False
a733c3da-5616-58b0-a6be-fffb678cea55,player_0388,2025-02-03,6,7,2,0.3279,0.1306,183.5,323,257,5.41,1921,False
1d9b8695-e2c3-c7b4-2763-82808b39f6eb,player_0673,2025-02-03,7,9,4,0.1475,0.2937,171.4,213,1385,7.39,828,False
e7226cd4-bf2f-029d-85e1-890427895afd,player_0782,2025-02-03,5,11,2,0.216,0.1627,211.6,394,1076,5.76,1948,False
738f1145-a7bf-0637-929b-353f6e85de6d,player_0782,2025-02-03,22,4,5,0.3343,0.1477,179.4,357,668,2.9,2407,False
7982df60-0a0e-cedb-9f6c-874fa8be7c28,player_0161,2025-02-03,9,0,2,0.3182,0.1562,177.4,206,1322,5.09,1297,False
4963733c-bf8b-e7c6-74c9-9c68ab68392e,player_0075,2025-02-03,11,11,1,0.2545,0.3023,176.8,379,1148,5.15,1576,False
5d88e497-671b-8191-634b-05770180ed1d,player_0218,2025-02-03,10,7,5,0.1347,0.2722,260.9,270,1556,7.09,1109,False
642f1a13-b08b-68ec-0892-c40497effb13,player_0402,2025-02-03,9,0,2,0.357,0.2782,255.2,349,1143,7.98,2348,False
8da5a01d-8356-4aec-3caf-50ee66c6791b,player_0370,2025-02-03,14,9,0,0.4182,0.1686,175.5,501,855,7.03,1382,False
4aa173c2-d4d7-3be6-8429-34476ddb3db8,player_0654,2025-02-03,16,4,4,0.7904,0.4903,65.2,283,3926,6.99,2976,True
67a1dd50-6319-1253-ff32-1e238eb64e98,player_0182,2025-02-03,8,10,0,0.4028,0.1782,205.2,365,1922,5.52,1906,False
e638e36c-3d7e-6b4f-93c7-0c3694051592,player_0032,2025-02-03,25,4,7,0.6742,0.6413,41.4,279,3323,5.51,1203,True
845b4fb6-4b03-20b0-c683-3b0d5423be6b,player_0088,2025-02-03,4,11,5,0.3069,0.1757,351.2,178,1403,6.26,2115,False
8550e83a-1712-21bd-d0e2-8a8dc2558728,player_0117,2025-02-03,6,7,1,0.3479,0.2058,231.3,245,1521,5.83,942,False
fd00add1-013b-4ebb-70d8-62fb638dc328,player_0055,2025-02-03,0,8,5,0.3984,0.2006,245.6,212,1865,7.46,1800,False
66c046e8-9479-eaca-9ea0-567ee8bc9fc0,player_0012,2025-02-03,9,10,3,0.2962,0.2354,185.1,182,1214,2.82,1356,False
b576195e-fd47-3e02-e1a5-9fa36ebcd331,player_0340,2025-02-03,7,11,5,0.3326,0.058,162.8,197,1221,4.45,1793,False
7796449b-2c11-755c-445c-1399279aaf20,player_0650,2025-02-03,1,5,3,0.3808,0.215,127.9,404,1207,3.89,991,False
ce00bf95-e086-8a4a-51de-8bd7e2a085d7,player_0247,2025-02-03,4,0,1,0.2416,0.2549,255.1,148,790,3.23,1821,False
63e95074-ba67-1676-1040-c783d85b9968,player_0164,2025-02-03,3,6,3,0.258,0.1836,288.1,468,1273,3.66,1508,False
26cb9130-ab85-af61-5f6a-b29a033722f0,player_0575,2025-02-03,6,4,8,0.4043,0.1778,249.4,366,1141,5.75,1010,False
8f546304-ee2e-7389-3619-a6e5f9ae79e0,player_0273,2025-02-03,1,7,7,0.4059,0.1156,199.3,529,1073,5.83,1499,False
0591d23d-0b1f-0282-eb67-b0ca01c6deff,player_0251,2025-02-03,12,4,8,0.1326,0.1145,160.0,419,1185,2.95,2524,False
ae97f031-b6a1-6e59-d172-93d4eb4b6c24,player_0665,2025-02-03,13,4,7,0.7587,0.6121,79.8,278,4776,7.84,2305,True
86f24752-d9e3-f97e-32bf-d77b6aad058d,player_0796,2025-02-03,0,7,0,0.354,0.133,120.6,239,1426,5.75,1675,False
a28b4260-ff3a-22d1-6f3a-ba5ddef94987,player_0750,2025-02-03,5,2,1,0.3149,0.2322,216.0,334,489,6.04,1872,False
7e32c4fb-afb2-0d22-8c1e-4830294703ce,player_0219,2025-02-03,7,9,1,0.3264,0.2922,341.8,520,1167,5.98,1774,False
49d4e93d-e915-6a54-5e37-ab553171d153,player_0757,2025-02-03,7,1,8,0.2711,0.2349,219.6,249,1181,6.13,2811,False
0f66256b-1d0c-ff10-f6cf-8c239f61020d,player_0595,2025-02-03,7,11,5,0.3176,0.1425,206.2,205,815,5.63,1813,False
dfd43470-a41a-160f-e36b-02921027be54,player_0039,2025-02-03,7,1,3,0.3119,0.0953,288.7,390,1174,5.6,2653,False
4680c50f-8bac-bebb-cf16-20c27f561cc0,player_0463,2025-02-03,5,0,0,0.2545,0.1619,146.8,494,965,3.53,1908,False
e201f732-5efc-6d53-b442-f76ec5cb9e9d,player_0009,2025-02-03,9,8,2,0.4246,0.2889,309.3,398,1651,3.36,3053,False
2160c1ac-8a9c-9759-e809-75bfae4ec4b3,player_0734,2025-02-03,9,15,5,0.0914,0.3492,241.2,145,1572,6.28,2994,False
682950d2-7d55-1623-1328-edf8889adc0d,player_0246,2025-02-03,13,8,0,0.2784,0.1366,224.1,244,1278,4.64,1227,False
862e8bee-b799-3477-fc00-1ef2a1148366,player_0695,2025-02-03,7,5,7,0.2666,0.2387,302.8,196,835,5.72,1420,False
d4002504-a156-cba8-7679-4dc613bd5f28,player_0215,2025-02-03,11,0,6,0.4357,0.1721,336.0,321,1669,6.69,1444,False
8e73b166-1454-bd28-76b8-f0851cd3c89b,player_0652,2025-02-03,1,7,6,0.3506,0.1304,224.2,393,1923,6.95,1163,False
ee4d6812-ec3c-befc-1bde-c17789e38573,player_0565,2025-02-03,4,0,3,0.3514,0.2078,263.7,315,1301,7.57,2105,False
2c2056aa-e0e3-c2ca-6dab-69dd84ca0724,player_0628,2025-02-03,7,3,7,0.2667,0.1989,169.4,368,1911,6.15,1341,False
6f664f4a-ad04-0058-9e56-a5edb789ea72,player_0260,2025-02-03,6,6,3,0.2548,0.1635,143.0,214,1012,5.23,1801,False
9a82b0d0-922a-aa09-b054-efe8f4327df4,player_0766,2025-02-03,6,8,2,0.3721,0.1852,213.8,363,698,5.42,2294,False
9d642932-0066-853d-6de2-99a14a90cd0c,player_0147,2025-02-04,6,8,3,0.3062,0.2829,209.2,159,1103,7.02,1744,False
66414954-c798-a445-46a3-cc71ff2f6883,player_0088,2025-02-04,8,4,0,0.2507,0.1286,222.7,116,953,4.02,1512,False
1f096b9d-6969-29b2-0513-eda8581993cc,player_0263,2025-02-04,14,5,2,0.4727,0.0479,240.6,321,740,4.86,1185,False
9f8ceda5-feb9-ea24-933c-8d0086800a0b,player_0265,2025-02-04,8,0,4,0.4238,0.1512,139.2,365,957,5.3,2180,False
5209eaab-39b6-410e-c2c9-6b28beb96a4a,player_0771,2025-02-04,8,3,6,0.3948,0.1434,205.2,74,1191,4.05,1937,False
219c00cb-9a7f-de23-af59-aa66e75b2113,player_0317,2025-02-04,7,10,1,0.2044,0.0697,162.2,183,997,5.59,705,False
66edef30-2fa8-0808-b8f1-6861e3e3e73b,player_0358,2025-02-04,13,10,2,0.406,0.2047,239.9,312,1169,5.61,1348,False
ba09a484-556e-d0d1-4e65-3eee251dd64e,player_0379,2025-02-04,14,7,3,0.3416,0.1388,197.1,337,1137,4.05,2268,False
5c3dbae4-c131-5e84-1784-19193c29d9ed,player_0730,2025-02-04,2,2,2,0.2457,0.2702,220.3,224,809,6.76,2723,False
15510ef5-c916-54e6-473e-b4b19d47172c,player_0684,2025-02-04,10,13,2,0.3226,0.1275,195.3,441,830,7.51,1604,False
96be541b-0b0a-e00f-4462-ecae0cce769b,player_0650,2025-02-04,6,5,3,0.3065,0.2397,237.8,174,1458,4.64,1654,False
8dd9ff68-7611-7bbd-0c4f-de2e8844276d,player_0770,2025-02-04,10,3,3,0.4401,0.1813,193.4,409,1646,5.51,1090,False
f417adc9-f954-018b-6be4-d06210e7ee6f,player_0112,2025-02-04,0,6,0,0.1607,0.1412,197.4,418,1709,6.46,1735,False
117d3f63-8e8b-84eb-e9e2-4240cfe4ce7b,player_0179,2025-02-04,8,8,1,0.3315,0.1121,213.1,282,1364,6.04,2391,False
2f9997c3-916e-fd7b-7cc2-89b795b45992,player_0245,2025-02-04,10,2,6,0.1831,0.3345,253.3,362,1270,4.61,1777,False
29e374bd-5b35-300d-c04f-4bd0bcfe4408,player_0619,2025-02-04,8,4,0,0.2925,0.3403,270.2,267,1032,6.77,2427,False
54f51900-dc2c-e1c4-3af3-1608b0ead4df,player_0362,2025-02-04,16,11,6,0.3444,0.2022,241.4,245,1905,7.73,2157,False
1f28b08d-1c7f-8315-b859-75b0806272a1,player_0196,2025-02-04,10,8,5,0.4006,0.1145,237.7,310,1267,5.32,2325,False
34ff0001-b6b7-026d-8019-cce781f21460,player_0295,2025-02-04,11,2,6,0.2568,0.2017,235.8,349,752,7.36,1624,False
f075c7e4-e418-9aaf-956b-ccd5d9450f4a,player_0798,2025-02-04,13,7,2,0.3656,0.084,202.8,581,1591,4.44,1524,False
be4106d0-ac71-c3d1-4a38-da425cafca04,player_0460,2025-02-04,7,9,6,0.2031,0.2437,131.9,210,1006,3.99,3023,False
3d055998-c260-ca06-7013-fa67f244281a,player_0056,2025-02-04,9,8,1,0.3909,0.2711,191.8,470,1049,5.9,2150,False
50662b04-c1a6-bcf9-dbba-f54d7f494f83,player_0708,2025-02-04,5,8,11,0.2492,0.201,268.4,256,1004,5.34,2244,False
af9f9ce0-1a24-bac7-d1fb-c1642fc941de,player_0114,2025-02-04,21,2,4,0.606,0.7695,72.8,226,3953,7.09,1392,True
5315746f-2e9e-bcda-0f2d-73b932173c94,player_0226,2025-02-04,1,8,3,0.1569,0.1335,227.8,320,856,6.06,731,False
8e31aa5e-63d8-bdcc-e94b-5574b77f1264,player_0220,2025-02-04,0,5,4,0.2631,0.1773,233.3,222,726,4.78,3031,False
694699fc-6ccb-d26f-69ec-af222dfb4382,player_0089,2025-02-04,27,7,0,0.7009,0.6678,83.6,250,3607,7.86,1345,True
0973834e-2638-49df-2ad0-267ed1437323,player_0607,2025-02-04,10,0,7,0.4427,0.071,244.6,279,556,5.4,1136,False
b7e94075-1156-bbed-6c52-c5f9ead7dce2,player_0546,2025-02-04,0,6,0,0.2463,0.1768,192.9,192,876,4.9,2405,False
c14b2bad-0cd1-ed94-a93c-a126b7fb86e0,player_0246,2025-02-04,7,8,5,0.1825,0.1896,203.1,560,1932,5.89,1203,False
fa634f76-c34b-a458-9fc6-3a31f4d1495a,player_0214,2025-02-04,0,3,6,0.3058,0.2763,213.8,192,1093,6.41,2785,False
c59265ce-8080-a74e-6d33-c65eaa33d95b,player_0096,2025-02-04,6,9,0,0.4365,0.3634,230.3,330,780,5.5,1854,False
3b8e2686-e9ec-f49c-5224-bc0103f8c89b,player_0015,2025-02-04,6,11,2,0.1954,0.3724,122.6,349,1352,3.72,1737,False
3a0616db-0f76-1580-163d-8b82fba30867,player_0441,2025-02-04,6,9,2,0.2045,0.2545,209.7,271,1034,4.8,2769,False
5db111ea-559f-bd0e-380c-10f639b81c77,player_0680,2025-02-04,7,7,0,0.2027,0.2552,204.7,422,738,5.68,1303,False
d9aedffb-712d-b810-6de9-b2668e229987,player_0298,2025-02-04,10,9,0,0.3836,0.1391,197.4,369,956,3.71,366,False
cbfcdb63-ce7f-ed26-88e6-988a852f74e1,player_0721,2025-02-04,8,9,2,0.3764,0.2531,228.3,283,1872,5.1,2831,False
c7eaf180-f2e5-205b-a87d-56c70c379bc0,player_0321,2025-02-04,9,11,0,0.2654,0.1686,243.0,427,0,5.43,1469,False
5d9eece8-75c5-2940-a3e1-7b99f7b8beb7,player_0193,2025-02-04,4,4,5,0.2482,0.1084,226.9,439,1001,4.81,3547,False
39adb171-569c-9898-6287-52d034d03ebf,player_0054,2025-02-04,6,10,2,0.5279,0.1989,242.6,391,1171,3.36,2352,False
10669b2b-f6e7-acc2-2c41-d15b56f188ee,player_0773,2025-02-04,7,0,6,0.3609,0.2204,307.9,418,1005,3.97,1640,False
99e05c45-bbbd-6cb7-3628-e89121dec97c,player_0784,2025-02-04,4,9,6,0.2579,0.2687,283.2,247,1094,5.69,2156,False
8bb3870b-1eb8-5a88-1073-387f962bbc3a,player_0280,2025-02-04,11,7,2,0.3412,0.2186,217.6,232,1678,6.06,1825,False
ebe5c595-5dca-9124-5c1e-a1f1e319b37a,player_0220,2025-02-04,8,1,0,0.14,0.0103,236.9,333,836,4.66,948,False
d3dcdac2-b2ec-3f4f-7914-ccf717ad2f96,player_0333,2025-02-04,7,4,6,0.2067,0.1696,317.2,547,1552,4.08,1596,False
d6cf54e6-81e5-5410-680c-dc8c1838279d,player_0761,2025-02-04,3,11,4,0.3757,0.3546,279.0,507,897,6.43,2009,False
924674e0-b4b0-9f96-f37b-eacbe7dba657,player_0513,2025-02-04,15,8,0,0.3344,0.1438,212.8,274,736,4.55,3050,False
ebf3d015-6083-f85e-02f1-e5df6af490aa,player_0603,2025-02-04,33,0,2,0.5644,0.6242,99.3,190,4114,7.58,2195,True
6201f0ac-3e5d-9f2a-366e-b52b65bfa0d1,player_0013,2025-02-04,8,0,6,0.2464,0.2673,200.2,184,1324,5.88,3034,False
3bcf8fdf-77b2-8ef7-cbd6-91f223f61b0f,player_0303,2025-02-04,7,1,4,0.263,0.1754,241.2,53,1698,4.97,891,False
39f6af79-fb2e-358c-6ff4-7bb8997cb8d2,player_0174,2025-02-04,13,4,3,0.3432,0.1135,251.8,305,848,4.57,1829,False
1f5fbafa-83df-63b9-c090-1dbdd832e10b,player_0710,2025-02-04,8,13,3,0.1981,0.2222,216.9,244,1108,6.31,1866,False
ba3346e4-0d19-ecda-6ee4-26ad6b613b32,player_0019,2025-02-04,13,0,1,0.2023,0.2034,195.5,397,707,7.41,1607,False
194d9fd9-6ee2-b3ae-fd6b-79f5f355f528,player_0737,2025-02-04,9,11,1,0.1358,0.1546,208.0,426,640,6.13,1650,False
9b0fd5ba-e6d1-fc14-1f2b-bae54be6015e,player_0710,2025-02-04,9,3,5,0.2876,0.2399,207.6,132,1851,6.81,60,False
01530495-d4cd-1a0d-9557-e65bd0c3ad01,player_0056,2025-02-04,0,6,5,0.4365,0.2288,190.0,381,768,5.52,1894,False
41623d28-f586-8ed7-3224-f8f35798d0c4,player_0577,2025-02-04,9,6,3,0.2832,0.3093,159.1,405,483,5.74,2127,False
7fa0ecce-8f51-0ceb-251f-10d2ca9ac1cc,player_0104,2025-02-04,17,7,5,0.709,0.5811,71.6,245,3456,8.15,2407,True
de88217a-1ffb-bf3b-831b-3017bc32b2d7,player_0282,2025-02-04,7,10,9,0.214,0.0418,311.4,317,1241,6.43,3038,False
f5fd07f9-801c-95ed-ffa1-e27512db6ff8,player_0239,2025-02-04,10,2,4,0.1981,0.2852,178.0,295,1168,6.32,1502,False
1b4f9f37-cd67-6ebd-cdee-af7ae5f7f503,player_0333,2025-02-04,1,7,4,0.3022,0.2239,202.0,277,1395,5.6,1436,False
32902943-5251-4e94-f1ec-470c3ecd607e,player_0321,2025-02-04,5,7,6,0.3168,0.0,207.5,350,2027,4.65,2404,False
0ca54273-0a83-eeda-c9c6-e04fd2e0d064,player_0036,2025-02-04,9,4,6,0.4673,0.2257,176.3,161,1712,4.17,2110,False
626bd0f2-85fa-19e4-e401-f390f6e1cd72,player_0624,2025-02-04,6,9,0,0.2678,0.1024,302.0,434,707,4.1,1584,False
0e4e2397-72b0-0cb3-89f2-79cf8b43316f,player_0647,2025-02-04,7,4,4,0.2066,0.3216,205.0,266,1453,3.42,1275,False
a6c99716-ecc4-13ef-105e-975171416ef7,player_0116,2025-02-04,4,5,3,0.2494,0.3716,221.7,183,882,5.07,1737,False
9a39ee17-f172-35de-cf8c-5c657003052e,player_0583,2025-02-04,2,5,1,0.3728,0.1027,163.3,292,1666,6.07,1577,False
fc6c1680-f1d1-f87a-530a-89982f45a75f,player_0675,2025-02-04,0,13,6,0.2915,0.1737,258.7,378,706,4.38,1408,False
4e68d688-e054-bdee-51bd-5901fe1aed84,player_0417,2025-02-04,5,9,2,0.2588,0.0722,199.2,276,1643,6.48,1358,False
11212c52-ad64-bece-eaae-c4d1a27249c4,player_0468,2025-02-04,5,6,3,0.3545,0.0719,200.4,518,1226,5.95,1051,False
fd3fc681-6526-4717-deae-cfb39c3a3781,player_0066,2025-02-04,17,2,7,0.3481,0.2546,165.0,380,728,4.03,1948,False
03a9405e-d26c-e910-bcc0-0a2cd2aea1c1,player_0373,2025-02-04,8,9,2,0.2544,0.1104,220.6,329,942,3.75,2290,False
09dbc270-7a8f-4a8d-7588-be9a0e0db3d0,player_0172,2025-02-04,5,4,1,0.363,0.1239,215.9,341,2081,4.94,2298,False
8b05c53b-5080-2c8a-44c7-44e521da96c9,player_0437,2025-02-04,4,3,5,0.5044,0.3704,236.0,382,1316,3.08,1367,False
7f554201-84a7-e334-5ad7-b4f83f8734d4,player_0653,2025-02-04,2,6,4,0.3795,0.2488,398.0,88,356,6.43,1085,False
191d2f3f-325a-8f15-49de-a00611fea73c,player_0616,2025-02-04,21,3,4,0.7226,0.6467,74.5,258,3153,8.37,1885,True
2945268a-8a1a-2d44-d4db-8d175eb60200,player_0300,2025-02-04,11,7,2,0.2366,0.1282,215.9,294,1564,6.14,3366,False
a2173dd5-690c-446c-ca11-fbc76cb40cea,player_0085,2025-02-04,11,3,2,0.3422,0.243,209.6,293,649,6.85,1315,False
91177a5f-d645-adb2-4356-f68de5798983,player_0520,2025-02-04,13,10,0,0.2965,0.1606,177.2,357,461,4.58,1863,False
2d9aeee8-039f-20e9-9d29-15b7c677868a,player_0297,2025-02-04,10,5,0,0.0489,0.2245,279.6,113,64,3.4,954,False
bd67cb53-5113-6a66-3f64-9a21c880cb17,player_0031,2025-02-04,15,7,4,0.1852,0.2885,137.6,237,1090,6.94,1528,False
67cb0988-2b00-b795-a8c5-11b96d047e3e,player_0569,2025-02-04,12,3,6,0.2815,0.1622,268.9,446,1483,4.97,1472,False
e5592d87-1b83-cc46-7287-e9e48a9c52a3,player_0398,2025-02-04,8,10,1,0.3108,0.1176,223.5,347,1187,4.72,2620,False
33537686-6f4a-c7ce-a91d-ac90c7cdb516,player_0268,2025-02-04,5,6,3,0.4802,0.1513,217.6,182,845,4.99,2527,False
16c3b69c-9620-3416-9f95-453feb101c7e,player_0265,2025-02-04,14,11,5,0.4132,0.1366,163.9,460,392,4.94,1853,False
01c8632f-7b30-d104-b2cb-b5b0854c74f5,player_0791,2025-02-04,12,8,9,0.1793,0.214,267.9,323,940,4.6,2052,False
cdb8cc67-2a23-4d67-e28a-e0fc797ef304,player_0798,2025-02-04,6,8,5,0.2363,0.2312,225.3,380,1716,9.63,2657,False
b8302f08-4c5d-4e9f-09f9-687a3a64a97a,player_0359,2025-02-04,0,3,9,0.2554,0.1528,298.6,198,1429,3.19,2120,False
0c73d644-b995-f6d3-0e2e-7a2bd9f18f2c,player_0627,2025-02-04,3,18,8,0.3446,0.2464,123.4,361,1608,5.54,1405,False
4e7b27d5-570a-37b4-fde3-3b8d51af4237,player_0333,2025-02-04,9,1,0,0.2882,0.1915,238.6,340,833,5.52,2665,False
